,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),genre,genre_id
2842,['Wolfgang Amadeus Mozart'],[26350],0.166,0.0438,0.0395,52.16,-23.382,1,10,0.991,0.874,0.112,0.0387,0,536720,0,1946,1946,"Concerto for Piano and Orchestra No. ** in E-Flat Major, K. 449: II. Andantino",Classical,2.0
3536,['Wolfgang Amadeus Mozart'],[26350],0.334,0.338,0.236,80.937,-24.367,1,2,0.939,0.0,0.775,0.303,0,239933,0,1953,7/27/1953,"Don Giovanni, K. **** Act II: Ah, ah, ah, questa è buona (Live)",Classical,2.0
3641,['Wolfgang Amadeus Mozart'],[26350],0.388,0.0289,0.0783,109.903,-16.536,1,3,0.98,0.0887,0.159,0.0392,0,432333,0,1948,1948,"Symphony No. 40 in G Minor, K. 550: II. Andante",Classical,2.0
3402,['Wolfgang Amadeus Mozart'],[26350],0.4,0.141,0.366,137.593,-12.954,1,5,0.952,0.655,0.165,0.0399,0,254973,0,1938,1938,"Quatuor à cordes No. ** in F Major, K. 590: III. Menuetto (Allegretto) - Trio",Classical,2.0
44673,['John Cage'],[183867],0.566,0.0698,0.171,80.128,-22.596,0,9,0.984,0.454,0.0943,0.0659,0,247000,2,1951,1/1/1951,Sonatas and Interludes for Prepared Piano: Sonata XIII,Classical,2.0
28998,['Eileen Farrell'],[179714],0.459,0.0853,0.182,105.308,-15.85,1,0,0.943,0.0,0.107,0.0734,0,190347,0,1947,1947,The Kerry Dance - Remastered,Classical,2.0
3080,['Wolfgang Amadeus Mozart'],[26350],0.364,0.14,0.332,68.267,-19.744,1,10,0.964,0.0,0.388,0.0473,0,151333,0,1955,1/1/1955,"Così fan tutte, K.588 / Act ** ""Dove son?""",Classical,2.0
37265,['Glenn Gould'],[803752],0.357,0.126,0.67,181.743,-20.578,1,4,0.994,0.905,0.207,0.0744,0,91240,20,1957,1957,"Prelude and Fugue in A Minor, BWV 895: I. Prelude",Classical,2.0
53116,['Leonard Bernstein'],[239859],0.259,0.178,0.0744,118.92,-18.596,1,5,0.903,0.85,0.107,0.0456,0,1999747,16,1960,1960,"Symphony No. 3 in D Minor, Part I: I. Kräftig, Entschieden - Remastered",Classical,2.0
55854,['Luciano Pavarotti'],[579458],0.328,0.317,0.0862,71.1,-14.729,1,9,0.964,0.085,0.44,0.0654,0,321507,29,1973,1/1/1973,"La Bohème / Act ** ""Quando m'en vo'"" (Musetta's Waltz)",Classical,2.0
3498,['Wolfgang Amadeus Mozart'],[26350],0.187,0.0874,0.0582,124.29,-23.492,1,4,0.988,0.791,0.0989,0.0413,0,184000,34,1963,1963,"Mozart: Così fan tutte, K. 588, Act * Scene 6: No. *** Terzettino, ""Soave sia il vento"" (Fiordiligi, Dorabella, Don Alfonso)",Classical,2.0
2992,['Wolfgang Amadeus Mozart'],[26350],0.624,0.424,0.581,97.239,-17.622,1,2,0.974,3.74e-06,0.373,0.0674,0,67933,0,1953,7/27/1953,"Don Giovanni, K. **** Act II: Eh via, buffone, non mi seccar! (Live)",Classical,2.0
37079,['Glenn Gould'],[803752],0.332,0.143,0.279,89.22,-21.569,1,7,0.95,0.901,0.258,0.0297,0,630453,11,1958,1958,"Piano Concerto No. * C Major, Op. *** I. Allegro con brio",Classical,2.0
3327,['Wolfgang Amadeus Mozart'],[26350],0.449,0.131,0.563,137.032,-15.678,1,3,0.957,0.117,0.165,0.0412,0,338827,0,1938,1938,"Divertimento in E-Flat Major, K. 563 ""Puchberg"": I. Allegro",Classical,2.0
57271,['Maria Callas'],[740576],0.422,0.0573,0.352,63.222,-20.219,1,7,0.987,0.0,0.172,0.0525,0,68067,0,1953,1953,"Ponchielli: La Gioconda, Act 4: ""Ten va serenata"" (Chorus, Gioconda, Enzo, Laura)",Classical,2.0
53046,['Leonard Bernstein'],[239859],0.3,0.235,0.284,69.273,-15.265,1,5,0.955,0.8,0.102,0.0412,0,156267,14,1960,1960,Carol Of The Bells,Classical,2.0
3365,['Wolfgang Amadeus Mozart'],[26350],0.24,0.046,0.119,137.323,-24.425,1,5,0.978,0.673,0.087,0.0414,0,385680,0,1947,1947,"Violin Sonata in C Major, K. **** II. Andante sostenuto",Classical,2.0
3021,['Wolfgang Amadeus Mozart'],[26350],0.301,0.219,0.46,129.378,-13.657,1,7,0.979,6.05e-06,0.132,0.0315,0,73840,0,1952,1952,"Le Nozze di Figaro, '(The) Marriage of Figaro', Act I: Giovani liete, fiori spargete (Coro)",Classical,2.0
53345,['Leonard Bernstein'],[239859],0.269,0.0471,0.076,92.443,-17.56,1,9,0.992,0.000453,0.102,0.0398,0,126307,0,1950,1950,********** FP **** No. ** Hôtel,Classical,2.0
53270,['Leonard Bernstein'],[239859],0.0896,0.12,0.0388,68.138,-18.803,0,11,0.832,0.864,0.113,0.0406,0,1163160,27,1958,1958,"Romeo and Juliet Fantasy Overture, TH **",Classical,2.0
53298,['Leonard Bernstein'],[239859],0.253,0.236,0.163,135.768,-14.86,0,4,0.805,0.888,0.115,0.036,0,657267,29,1962,1962,"Symphony No. 9 in E Minor, Op. 95, B. *** ""From the New World"": IV. Allegro con fuoco",Classical,2.0
7694,['André Previn'],[30250],0.176,0.189,0.169,81.97,-19.049,1,11,0.886,0.829,0.0829,0.0358,0,159373,36,1976,1976,"Swan Lake, ****** Act I: 9. Finale (Andante)",Classical,2.0
3310,['Wolfgang Amadeus Mozart'],[26350],0.281,0.13,0.174,83.204,-21.051,1,5,0.958,0.155,0.145,0.0338,0,551800,0,1938,1938,"Trio avec piano No. 5 in C Major, K. 548: II. Andante cantabile",Classical,2.0
3503,['Wolfgang Amadeus Mozart'],[26350],0.312,0.0482,0.0722,111.59,-25.766,1,2,0.98,0.95,0.123,0.0436,0,456400,45,1990,4/1/1990,"Piano Concerto No. ** in A Major, K. **** II. Andante",Classical,2.0
53235,['Leonard Bernstein'],[239859],0.0943,0.0274,0.0517,162.977,-30.956,1,8,0.976,0.895,0.105,0.0378,0,243640,10,1950,1950,Pictures at an Exhibition: II. Il vecchio castello,Classical,2.0
68570,['Pierre Boulez'],[795288],0.0889,0.00849,0.034,86.682,-33.111,1,5,0.832,0.815,0.12,0.0453,0,659000,48,1997,1/1/1997,Symphony No.5 In C Sharp Minor: 4. Adagietto (Sehr langsam),Classical,2.0
37027,['Glenn Gould'],[803752],0.27,0.283,0.644,96.582,-20.817,1,7,0.994,0.925,0.168,0.0415,0,112760,12,1957,1957,"******* No. 5 in G Major, BWV **** II. Allemande - Remastered",Classical,2.0
53109,['Leonard Bernstein'],[239859],0.316,0.0632,0.0456,94.902,-20.51,1,9,0.987,2.17e-06,0.139,0.0434,0,336533,0,1950,1950,Songs and Dances of Death: II. Lullaby,Classical,2.0
3309,['Wolfgang Amadeus Mozart'],[26350],0.416,0.245,0.534,143.098,-15.172,1,5,0.979,0.227,0.219,0.0307,0,481627,0,1938,1938,"Trio No. 3 in B-Flat Major, K. **** I. Allegro",Classical,2.0
3270,['Wolfgang Amadeus Mozart'],[26350],0.324,0.104,0.165,154.804,-17.133,1,3,0.961,0.851,0.1,0.0401,0,468720,0,1947,1947,"Symphony No. 39 in E-Flat Major, K. 543: I. Adagio - Allegro",Classical,2.0
57261,['Maria Callas'],[740576],0.365,0.222,0.114,80.166,-16.472,1,3,0.99,0.00413,0.112,0.0418,0,271200,0,1953,1953,"Ponchielli : La Gioconda : Act * ""Cielo e mar"" [Enzo]",Classical,2.0
7787,['André Previn'],[30250],0.26,0.0992,0.0954,105.207,-17.513,1,9,0.962,0.832,0.147,0.0379,0,436533,39,1976,1976,"Tchaikovsky: Swan Lake, Op. *** Act ** ** Waltz (Tempo di valse)",Classical,2.0
53340,['Leonard Bernstein'],[239859],0.337,0.122,0.74,162.959,-28.363,1,5,0.797,0.0159,0.707,0.0465,0,77640,20,1960,1960,Le Carnaval des Animaux: Grand Fantaisie Zoologique: X. Volière,Classical,2.0
3502,['Wolfgang Amadeus Mozart'],[26350],0.363,0.0685,0.128,81.896,-26.882,1,5,0.993,0.923,0.0663,0.0484,0,552467,44,1989,1/1/1989,"Piano Sonata No. 8 in A Minor, K. **** II. Andante cantabile con espressione",Classical,2.0
36991,['Glenn Gould'],[803752],0.341,0.032,0.373,99.722,-28.554,1,7,0.994,0.909,0.142,0.0451,0,130560,1,1945,1945,"Goldberg Variations, BWV 988: Aria da capo - **** Version",Classical,2.0
3595,['Wolfgang Amadeus Mozart'],[26350],0.439,0.147,0.535,79.852,-19.478,1,3,0.99,0.0254,0.0824,0.0513,0,208440,7,1955,1955,"Le nozze di Figaro, K. **** Act IV Scene *** Tutto è tranquillo e placido (Figaro, Susanna)",Classical,2.0
3537,['Wolfgang Amadeus Mozart'],[26350],0.322,0.143,0.353,77.281,-21.45,1,2,0.986,0.858,0.102,0.0427,0,473427,1,1953,1953,"Piano Concerto No. ** in G Major, K. 453: III. Allegretto",Classical,2.0
3339,['Wolfgang Amadeus Mozart'],[26350],0.385,0.158,0.465,135.598,-15.256,1,10,0.974,0.0131,0.265,0.044,0,374440,0,1938,1938,"Divertimento in E-Flat Major, K. 563 ""Puchberg"": IV. Andante",Classical,2.0
57361,['Maria Callas'],[740576],0.216,0.0649,0.0601,73.004,-17.582,1,4,0.985,0.0436,0.068,0.0493,0,450613,0,1950,1950,"Rigoletto, Act I: Caro nome",Classical,2.0
3527,['Wolfgang Amadeus Mozart'],[26350],0.353,0.108,0.298,92.547,-19.291,1,10,0.944,0.0108,0.13,0.0412,0,370667,0,1948,1948,"Quartet ***** in B-Flat Major for Strings, K. 458 (""Hunting""): I. Allegro vivace *****",Classical,2.0
57367,['Maria Callas'],[740576],0.405,0.138,0.214,114.55,-12.683,1,8,0.977,0.000499,0.123,0.0441,0,237680,10,1954,1954,"Verdi: La traviata, Act ** ""Sempre libera"" (Violetta, Alfredo)",Classical,2.0
57241,['Maria Callas'],[740576],0.178,0.235,0.154,76.886,-12.529,0,4,0.976,0.0227,0.314,0.0415,0,145000,13,1955,1955,"Puccini: Madama Butterfly, Act ** ""E questo? e questo?"" (Butterfly, Sharpless)",Classical,2.0
3263,['Wolfgang Amadeus Mozart'],[26350],0.389,0.127,0.536,145.283,-17.936,1,10,0.947,0.913,0.327,0.0427,0,359347,0,1947,1947,"Divertimento No. ** in B-Flat Major, K. **** V. Andante - Allegro molto",Classical,2.0
2962,['Wolfgang Amadeus Mozart'],[26350],0.402,0.157,0.183,145.135,-18.188,1,5,0.981,0.376,0.159,0.0431,0,175800,24,1984,1/1/1984,"Die Zauberflöte (The Magic Flute, K. ***** Aria (No. **** ""Queen of the ****** (Der Hölle Rache Kocht)",Classical,2.0
53249,['Leonard Bernstein'],[239859],0.151,0.0759,0.108,104.582,-25.85,0,0,0.828,0.627,0.0857,0.0411,0,301707,39,1960,1960,Sir John in Love: Fantasia on Greensleeves,Classical,2.0
37157,['Glenn Gould'],[803752],0.435,0.166,0.972,142.095,-26.902,1,7,0.996,0.923,0.149,0.0618,0,42960,20,1956,1956,"Goldberg Variations, BWV 988: Variation ** a * Clav.",Classical,2.0
7788,['André Previn'],[30250],0.639,0.096,0.607,120.815,-19.257,1,7,0.892,0.000124,0.541,0.0469,0,186067,23,1964,1964,Ascot Gavotte - Voice,Classical,2.0
53268,['Leonard Bernstein'],[239859],0.165,0.224,0.0829,79.912,-19.254,1,3,0.921,0.906,0.091,0.0559,0,930227,31,1958,1958,"**** Overture, Op. 49, TH 49",Classical,2.0
3342,['Wolfgang Amadeus Mozart'],[26350],0.545,0.198,0.543,97.67,-17.411,1,0,0.984,0.115,0.192,0.0399,0,250080,0,1938,1938,"Sonate pour violon et piano No. ** in C Major, K. **** III. Rondo (Allegro)",Classical,2.0
2875,['Wolfgang Amadeus Mozart'],[26350],0.312,0.249,0.366,123.049,-16.567,1,3,0.91,0.751,0.0828,0.0382,0,826000,0,1947,1947,"Sinfonia Concertante for Violin, Viola and Orchestra in E-Flat Major, K. 364: I. Allegro maestoso",Classical,2.0
53070,['Leonard Bernstein'],[239859],0.254,0.000245,0.0,67.861,-48.587,0,10,0.496,0.0,0.0834,0.0414,0,24013,0,1948,1948,The Rite of Spring (Scenes of Pagan Russia in two parts): Part One - Adoration of the Earth: Adoration of the Earth (Wise Elder),Classical,2.0
3072,['Wolfgang Amadeus Mozart'],[26350],0.54,0.218,0.494,162.609,-25.927,1,5,0.819,0.0,0.407,0.702,0,79067,0,1954,1954,"Don Giovanni, K. *** Act * Scene 4: ""Orsù, ********* presto""",Classical,2.0
3629,['Wolfgang Amadeus Mozart'],[26350],0.303,0.325,0.399,145.833,-16.272,1,0,0.865,0.934,0.0444,0.0379,0,358840,0,1947,1947,"Symphony No. ** in C Major, K. *** ""Jupiter"": IV. Molto Allegro",Classical,2.0
53272,['Leonard Bernstein'],[239859],0.093,0.0712,0.0286,88.245,-21.336,0,10,0.893,0.907,0.0875,0.0473,0,595960,35,1960,1960,"Adagio for Strings, Op. **",Classical,2.0
53214,['Leonard Bernstein'],[239859],0.235,0.182,0.0655,68.976,-16.563,1,7,0.904,0.877,0.226,0.0619,0,656493,8,1962,1962,El salon Mexico,Classical,2.0
37108,['Glenn Gould'],[803752],0.451,0.244,0.527,143.157,-22.489,1,7,0.995,0.896,0.123,0.0779,0,44827,5,1956,1956,"Goldberg Variations, BWV 988: Variation 9, Canone alla terza",Classical,2.0
3569,['Wolfgang Amadeus Mozart'],[26350],0.354,0.0616,0.291,91.318,-20.233,1,9,0.995,0.168,0.121,0.0583,0,213800,0,1942,1/1/1942,"Le nozze di Figaro, K. *** (Excerpts Sung in German): So lang hab ich geschmachtet",Classical,2.0
3461,['Wolfgang Amadeus Mozart'],[26350],0.134,0.0684,0.0567,81.217,-23.433,0,0,0.917,0.584,0.231,0.0463,0,797093,0,1946,1946,"II. Andante from Sinfonia Concertante for Violin, Viola and Orchestra in E-flat Major, K. 364",Classical,2.0
2885,['Wolfgang Amadeus Mozart'],[26350],0.397,0.147,0.43,129.055,-15.144,1,5,0.894,0.0494,0.167,0.0453,0,273000,0,1948,1948,"Quintet No. * in B-Flat Major for Strings, K. **** III. Menuetto ma allegretto - Trio",Classical,2.0
68447,['Philip Glass'],[849672],0.179,0.026,0.068,77.116,-30.937,0,0,0.996,0.89,0.0836,0.0385,0,353147,56,2007,7/16/2007,Opening,Classical,2.0
37227,['Glenn Gould'],[803752],0.43,0.29,0.964,94.367,-17.084,1,7,0.988,0.881,0.213,0.04,0,64707,41,1981,1981,"Goldberg Variations, BWV 988: Variation ** a * Clav.",Classical,2.0
2944,['Wolfgang Amadeus Mozart'],[26350],0.213,0.123,0.0584,102.967,-18.123,1,3,0.989,0.0537,0.106,0.0443,0,255640,0,1953,1/1/1953,"Mozart: Le nozze di Figaro, K. **** Act II: Porgi, amor (La Contessa)",Classical,2.0
37000,['Glenn Gould'],[803752],0.298,0.26,0.968,104.699,-19.846,0,4,0.991,0.938,0.175,0.0406,0,58800,8,1956,1956,"Goldberg Variations, BWV 988: Variation ** a * Clav. - **** Version",Classical,2.0
57263,['Maria Callas'],[740576],0.413,0.271,0.762,151.334,-18.603,1,5,0.881,0.331,0.591,0.0505,0,154866,0,1953,1953,"Ponchielli : La Gioconda : Act * ""Carneval ! ********** [Chorus]",Classical,2.0
3055,['Wolfgang Amadeus Mozart'],[26350],0.377,0.179,0.229,81.628,-16.23,1,0,0.924,0.394,0.313,0.0396,0,568667,0,1948,1948,"Quintet No. 3 in C Major for Strings, K. **** I. Allegro",Classical,2.0
53278,['Leonard Bernstein'],[239859],0.135,0.0179,0.0349,143.091,-34.134,1,8,0.918,0.687,0.11,0.0447,0,74400,25,1960,1960,Appalachian Spring: VI. Meno mosso,Classical,2.0
2856,['Wolfgang Amadeus Mozart'],[26350],0.168,0.0247,0.251,83.599,-27.02,1,2,0.986,0.747,0.235,0.0414,0,443947,0,1949,1/1/1949,"Symphony ***** in A, ****** ** Andante",Classical,2.0
3243,['Wolfgang Amadeus Mozart'],[26350],0.634,0.0981,0.457,67.232,-26.144,1,5,0.963,8.55e-06,0.305,0.463,0,86133,15,1955,1955,"Le nozze di Figaro, K. **** Act I Scene ** Or bene, ascolta e taci (Susanna, Figaro)",Classical,2.0
53281,['Leonard Bernstein'],[239859],0.199,0.136,0.118,78.085,-28.83,1,11,0.827,0.272,0.746,0.085,0,262027,30,1961,1961,West Side Story: Finale,Classical,2.0
57315,['Maria Callas'],[740576],0.271,0.197,0.0545,97.104,-15.825,1,10,0.953,0.0118,0.125,0.039,0,225200,0,1953,1953,"I Puritani ***** - Remaster), Act I, Scena terza: E già al ponte - ***** il forte (Riccardo/Elvira/Giorgio/Gualtiero/Coro/Bruno)",Classical,2.0
7698,['André Previn'],[30250],0.372,0.112,0.117,89.812,-19.78,1,7,0.94,0.532,0.0437,0.06,0,588387,24,1966,1966,"Tzigane, M. 76 (Version for Violin & Orchestra)",Classical,2.0
2904,['Wolfgang Amadeus Mozart'],[26350],0.0936,0.0515,0.0337,86.766,-20.596,0,2,0.986,0.896,0.148,0.0455,0,228533,25,1984,1/1/1984,"Requiem, K. **** Lacrymosa",Classical,2.0
3605,['Wolfgang Amadeus Mozart'],[26350],0.504,0.166,0.816,105.36,-19.725,1,7,0.994,0.896,0.148,0.0437,0,311707,1,1941,1941,"Piano Sonata No. 5 in G Major, K. *** (K. ****** III. Presto",Classical,2.0
3571,['Wolfgang Amadeus Mozart'],[26350],0.224,0.0272,0.0521,89.781,-20.478,1,3,0.981,0.741,0.171,0.0369,0,525053,0,1947,1947,"Symphony No. 40 in G Minor, K. 550: II. Andante",Classical,2.0
2821,['Wolfgang Amadeus Mozart'],[26350],0.533,0.129,0.298,137.158,-24.681,1,10,0.981,0.0,0.705,0.329,0,44293,0,1953,7/27/1953,"Don Giovanni, K. **** Act I: Fermati, scellerato! Il ciel mi fece udir (Live)",Classical,2.0
3323,['Wolfgang Amadeus Mozart'],[26350],0.433,0.141,0.749,180.023,-19.961,1,3,0.987,0.58,0.176,0.0479,0,446400,0,1938,1938,"Sonate pour violon et piano No. 33 in E-Flat Major, K. **** III. Allegretto con variazioni",Classical,2.0
37136,['Glenn Gould'],[803752],0.327,0.231,0.597,100.579,-20.738,0,0,0.989,0.863,0.104,0.043,0,255440,32,1957,1957,"******* No. * in C Minor, BWV **** I. Sinfonia",Classical,2.0
3117,['Wolfgang Amadeus Mozart'],[26350],0.555,0.149,0.644,141.958,-19.078,1,5,0.765,7.25e-06,0.166,0.125,0,46747,0,1954,1954,"Don Giovanni, K. *** Act * Scene *** ""Ah, signor… per carita!""",Classical,2.0
3554,['Wolfgang Amadeus Mozart'],[26350],0.613,0.146,0.6,97.712,-23.586,1,5,0.969,0.0,0.175,0.415,0,99840,8,1955,1955,"Le nozze di Figaro, K. **** Act III Scene 5: E decisa la lite (Don Curzio, Marcellina, Figaro, Conte, Bartolo)",Classical,2.0
53294,['Leonard Bernstein'],[239859],0.131,0.115,0.0657,73.42,-18.809,1,3,0.94,0.911,0.141,0.0418,0,249173,22,1960,1960,4 Dance Episodes from Rodeo: III. ******** ***** Waltz,Classical,2.0
36920,['Glenn Gould'],[803752],0.467,0.00329,0.377,101.987,-34.051,1,7,0.995,0.955,0.0756,0.0627,0,224827,21,1959,1959,"Goldberg Variations, BWV 988",Classical,2.0
3642,['Wolfgang Amadeus Mozart'],[26350],0.321,0.0946,0.323,86.675,-18.855,1,10,0.952,0.22,0.114,0.0531,0,452000,0,1948,1948,"Quintet No. 6 in E-Flat Major for Strings, K. **** II. Andante",Classical,2.0
53195,['Leonard Bernstein'],[239859],0.613,0.186,0.604,154.222,-17.056,1,7,0.889,0.804,0.183,0.0605,0,109493,4,1956,1956,"Prelude, Fugue & Riffs: I. Prelude",Classical,2.0
2946,['Wolfgang Amadeus Mozart'],[26350],0.485,0.345,0.427,105.037,-10.693,1,3,0.907,1.82e-05,0.0953,0.0582,0,211093,0,1954,1/1/1954,"Die Entführung aus dem Serail, K.384 / Act ** ""Ich gehe, doch rate ich dir""",Classical,2.0
7798,['Andrea Bocelli'],[751613],0.163,0.519,0.14,72.847,-5.71,1,1,0.53,0.000535,0.0826,0.0432,0,279211,52,2006,1/1/2006,Because We Believe,Classical,2.0
36758,['Giuseppe di Stefano'],[731975],0.521,0.0887,0.484,65.813,-20.901,0,11,0.983,0.000575,0.109,0.0551,0,104133,16,1958,1958,Al Quatiere latin ci attende Momus (Schaunard/Marcello/Rodolfo/Colline) - **** Remastered Version,Classical,2.0
3385,['Wolfgang Amadeus Mozart'],[26350],0.349,0.105,0.305,114.187,-19.46,1,9,0.984,0.795,0.0612,0.0352,0,578000,46,1984,1/1/1984,"Clarinet Concerto In A, ****** 3. Rondo (Allegro)",Classical,2.0
3290,['Wolfgang Amadeus Mozart'],[26350],0.164,0.0785,0.047,147.057,-21.377,1,2,0.979,0.13,0.132,0.0327,0,170427,50,1987,1/1/1987,"Requiem in D minor, ****** 3. Sequentia: Lacrimosa",Classical,2.0
7725,['André Previn'],[30250],0.831,0.424,0.92,122.841,-13.868,1,10,0.88,0.974,0.0725,0.0743,0,28000,0,1953,11/26/1953,Bianca's Wedding (We Open in Venice),Classical,2.0
2831,['Wolfgang Amadeus Mozart'],[26350],0.473,0.194,0.489,109.963,-19.132,1,7,0.975,0.106,0.131,0.0441,0,150120,46,1994,1/25/1994,"Die Zauberflöte, K. **** Act II: Pa-Pa-Pa-Pa-Pa-Pa-Papagena!",Classical,2.0
68887,['Plácido Domingo'],[851639],0.281,0.0727,0.158,167.299,-19.064,1,10,0.992,1.35e-06,0.149,0.0513,0,115533,0,1948,1948,"Madama Butterfly: Bimba, bimba, non piangere",Classical,2.0
3567,['Wolfgang Amadeus Mozart'],[26350],0.455,0.181,0.594,74.024,-20.318,1,2,0.636,0.837,0.731,0.039,0,216787,0,1936,1936,"Symphony No. 35 in D Major, K. 385: IV. Finale - Presto",Classical,2.0
57323,['Maria Callas'],[740576],0.499,0.275,0.408,123.063,-13.55,1,5,0.989,1.99e-06,0.724,0.103,0,230640,0,1952,1952,Legna!...Sigari!... Bordò!...,Classical,2.0
53156,['Leonard Bernstein'],[239859],0.406,0.136,0.379,108.481,-18.592,1,5,0.75,0.942,0.525,0.0357,0,77707,8,1961,1961,"Symphonic Dances (From ""West Side Story""): III. Scherzo - Vivace leggiero",Classical,2.0
7714,['André Previn'],[30250],0.26,0.0992,0.0954,105.207,-17.513,1,9,0.962,0.832,0.147,0.0379,0,436533,34,1976,1976,"Tchaikovsky: Swan Lake, Op. *** Act ** ** Waltz (Tempo di valse)",Classical,2.0
68889,['Plácido Domingo'],[851639],0.295,0.365,0.332,121.661,-13.286,1,3,0.713,0.112,0.0978,0.037,0,156840,13,1962,1962,********* A Day Goes By - Vocal,Classical,2.0
3292,['Wolfgang Amadeus Mozart'],[26350],0.377,0.173,0.557,132.335,-21.377,1,9,0.991,0.909,0.105,0.0328,0,503000,53,1991,1/1/1991,"Sonata for * pianos in D, K.448: ** Allegro con spirito",Classical,2.0
36762,['Giuseppe di Stefano'],[731975],0.326,0.213,0.199,69.856,-12.759,1,4,0.977,0.0116,0.0757,0.0445,0,189080,0,1953,1953,"Bellini: I Puritani, Act 3: ""Ch'ei provò lontan da me?"" (Arturo)",Classical,2.0
3403,['Wolfgang Amadeus Mozart'],[26350],0.306,0.128,0.271,134.312,-18.698,1,3,0.977,0.709,0.081,0.04,0,626160,0,1938,1938,"Quatuor pour piano et cordes No. * in E-Flat Major, K. 493: I. Allegro",Classical,2.0
3199,['Wolfgang Amadeus Mozart'],[26350],0.323,0.0604,0.178,131.559,-21.877,1,10,0.987,4.21e-06,0.13,0.0649,0,177333,11,1946,1946,Sull aria... Che soave zeffiretto from The Marriage of Figaro - Voice,Classical,2.0
53334,['Leonard Bernstein'],[239859],0.245,0.212,0.065,95.8,-17.967,1,4,0.788,0.755,0.0883,0.0431,0,959667,20,1958,1958,"Capriccio italien, Op. 45, TH 47",Classical,2.0
3626,['Wolfgang Amadeus Mozart'],[26350],0.34,0.157,0.232,129.21,-17.465,1,3,0.975,0.212,0.331,0.0426,0,403427,0,1935,1935,"Mozart: Horn Concerto No. 3 in E-Flat Major, K. 447: I. Allegro",Classical,2.0
3348,['Wolfgang Amadeus Mozart'],[26350],0.453,0.262,0.691,137.574,-14.802,1,9,0.972,0.77,0.115,0.0363,0,422507,0,1938,1938,"Sonate pour violon et piano No. 35 in A Major, K. **** III. Presto",Classical,2.0
28999,['Eileen Farrell'],[179714],0.431,0.515,0.709,78.613,-9.594,1,1,0.79,1.42e-05,0.562,0.074,0,221760,5,1954,1954,The Man I Love,Classical,2.0
3301,['Wolfgang Amadeus Mozart'],[26350],0.246,0.0735,0.0677,101.829,-20.857,1,8,0.981,0.85,0.144,0.0366,0,465933,0,1938,1938,"Quatuor pour piano et cordes No. * in E-Flat Major, K. 493: II. Larghetto",Classical,2.0
3372,['Wolfgang Amadeus Mozart'],[26350],0.6,0.103,0.453,95.2,-26.001,1,5,0.959,0.0,0.187,0.396,0,182627,11,1955,1955,"Le nozze di Figaro, K. **** Act II Scene ** Vieni, cara Susanna (Contessa, Susanna, Figaro)",Classical,2.0
3069,['Wolfgang Amadeus Mozart'],[26350],0.456,0.176,0.265,75.831,-26.866,1,0,0.922,0.0,0.245,0.627,0,150640,0,1954,1/1/1954,"Così fan tutte, K. 588, Act II: Oh, che bella giornata! (Live)",Classical,2.0
3083,['Wolfgang Amadeus Mozart'],[26350],0.605,0.0712,0.755,103.809,-32.466,1,8,0.906,0.0,0.189,0.5,0,46667,0,1955,1/1/1955,"Die Zauberflöte, ***** / Act ** Dialog ""Rüste dich mit Mut und Standhaftigkeit"" (Die drei Damen, Tamino)",Classical,2.0
36911,['Glenn Gould'],[803752],0.609,0.34,0.974,91.7,-19.569,1,5,0.995,0.884,0.195,0.0752,0,67893,20,1957,1957,"9 Little Preludes, BWV ******** Praeludium in F Major, BWV ***",Classical,2.0
3258,['Wolfgang Amadeus Mozart'],[26350],0.348,0.0847,0.513,128.027,-16.696,1,2,0.917,0.000291,0.411,0.0385,0,126533,1,1944,1/1/1944,"******** No. ** in G Major, K. *** ""Eine kleine Nachtmusik"": III. Menuetto",Classical,2.0
