,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),Unnamed: 19,genre,genre_id
90194,['The Temptations'],[569685],0.632,0.299,0.809,108.867,-13.55,0,5,0.516,0.0,0.0759,0.0303,0,159600,27,1965,3/22/1965,What's So Good About Goodbye,,R&B;,5.0
90199,['The Temptations'],[569685],0.546,0.319,0.462,92.349,-14.756,0,4,0.824,0.0,0.518,0.0251,0,152427,25,1965,3/22/1965,(You Can) Depend On Me,,R&B;,5.0
90200,['The Temptations'],[569685],0.681,0.379,0.748,110.356,-13.913,0,10,0.62,0.0,0.174,0.0471,0,164533,24,1965,3/22/1965,You Beat Me To The Punch,,R&B;,5.0
90205,['The Temptations'],[569685],0.697,0.514,0.811,123.658,-12.509,0,5,0.243,0.0,0.147,0.0393,0,182560,24,1965,3/22/1965,Way Over There,,R&B;,5.0
90206,['The Temptations'],[569685],0.553,0.662,0.791,129.253,-9.128,0,7,0.518,0.0,0.0508,0.0584,0,179840,20,1965,1/1/1965,I'll Be In Trouble,,R&B;,5.0
89771,['The Staple Singers'],[577235],0.523,0.44,0.581,108.184,-12.286,1,6,0.587,0.0,0.0901,0.0352,0,194227,20,1965,1965,My Jesus Is All,,R&B;,5.0
85728,['The Five Satins'],[61479],0.502,0.333,0.638,96.49,-8.865,1,7,0.762,4.02e-05,0.137,0.0249,0,152374,22,1965,7/11/1965,Shadows,,R&B;,5.0
85729,['The Five Satins'],[61479],0.245,0.264,0.332,182.73,-8.828,0,2,0.868,0.0,0.392,0.0309,0,147603,16,1965,7/11/1965,A Million to One,,R&B;,5.0
85731,['The Five Satins'],[61479],0.32,0.25,0.582,195.907,-10.015,1,5,0.906,0.0,0.115,0.037,0,164512,37,1965,7/11/1965,To the Aisle,,R&B;,5.0
97157,['Wilson Pickett'],[677781],0.788,0.395,0.773,111.572,-10.949,1,4,0.617,0.000164,0.166,0.0386,0,160000,26,1965,1965,In the ******** Hour - 45 Version,,R&B;,5.0
97158,['Wilson Pickett'],[677781],0.755,0.46,0.971,113.553,-11.968,1,0,0.124,0.0,0.101,0.0361,0,153827,23,1965,1965,Teardrops Will Fall,,R&B;,5.0
97162,['Wilson Pickett'],[677781],0.385,0.394,0.84,177.137,-11.132,1,8,0.245,0.0,0.0256,0.0291,0,144293,20,1965,1965,That's a Man's Way,,R&B;,5.0
97168,['Wilson Pickett'],[677781],0.524,0.571,0.635,93.348,-7.955,1,7,0.39,3.22e-05,0.593,0.0256,0,173053,18,1965,1965,For Better or Worse,,R&B;,5.0
97169,['Wilson Pickett'],[677781],0.899,0.655,0.927,119.228,-8.356,1,4,0.554,0.121,0.165,0.0317,0,153000,17,1965,1965,Don't Fight It,,R&B;,5.0
97171,['Wilson Pickett'],[677781],0.75,0.444,0.849,111.919,-8.63,1,4,0.12,3.69e-06,0.118,0.0403,0,157160,62,1965,1965,In the ******** Hour,,R&B;,5.0
97184,['Wilson Pickett'],[677781],0.258,0.618,0.582,180.002,-9.904,1,7,0.432,0.0,0.3,0.0468,0,179640,26,1965,1965,I Found a Love - Single Version,,R&B;,5.0
75753,['Shirley Ellis'],[750925],0.607,0.941,0.59,83.982,-4.559,1,3,0.602,0.000151,0.672,0.213,0,176373,13,1965,1/1/1965,Don't Let Go,,R&B;,5.0
75754,['Shirley Ellis'],[750925],0.753,0.822,0.939,81.551,-7.441,0,5,0.229,5.26e-06,0.165,0.0805,0,164867,33,1965,1/1/1965,The Name Game,,R&B;,5.0
75755,['Shirley Ellis'],[750925],0.52,0.849,0.752,132.66,-5.317,1,1,0.437,2.92e-06,0.926,0.213,0,137773,30,1965,1/1/1965,The Nitty Gritty,,R&B;,5.0
86209,['The Impressions'],[82013],0.761,0.538,0.96,114.007,-9.269,1,4,0.829,0.0,0.235,0.0455,0,151293,20,1965,2/7/1965,You Must Believe Me,,R&B;,5.0
86212,['The Impressions'],[82013],0.271,0.315,0.458,182.764,-12.353,1,2,0.878,0.000462,0.312,0.0383,0,148360,19,1965,2/7/1965,Hard To Believe,,R&B;,5.0
86213,['The Impressions'],[82013],0.577,0.386,0.733,80.616,-9.661,1,1,0.876,0.000146,0.133,0.0288,0,147333,18,1965,2/7/1965,See The Real Me,,R&B;,5.0
86221,['The Impressions'],[82013],0.591,0.508,0.635,103.573,-9.152,1,11,0.788,0.0018,0.222,0.0428,0,185893,15,1965,2/7/1965,********* I Wonder,,R&B;,5.0
86227,['The Impressions'],[82013],0.621,0.435,0.785,64.063,-10.139,1,8,0.805,1.62e-06,0.32,0.0485,0,136107,15,1965,2/7/1965,Get Up And Move,,R&B;,5.0
86230,['The Impressions'],[82013],0.43,0.42,0.38,148.797,-9.662,1,11,0.608,5.54e-06,0.278,0.0488,0,171640,15,1965,2/7/1965,Emotions,,R&B;,5.0
86231,['The Impressions'],[82013],0.549,0.495,0.823,127.009,-8.599,1,8,0.82,2.18e-06,0.143,0.0357,0,151267,14,1965,2/7/1965,We're In Love,,R&B;,5.0
86235,['The Impressions'],[82013],0.414,0.249,0.341,142.442,-12.674,1,1,0.894,8.37e-06,0.188,0.0369,0,163360,61,1965,2/7/1965,People Get Ready,,R&B;,5.0
86243,['The Impressions'],[82013],0.696,0.467,0.708,117.85,-9.084,1,8,0.776,0.0,0.121,0.0841,0,147467,28,1965,2/7/1965,Woman's Got Soul,,R&B;,5.0
86251,['The Impressions'],[82013],0.475,0.325,0.426,87.791,-11.734,0,3,0.728,0.0,0.11,0.0318,0,173040,22,1965,2/7/1965,I've Found That I've Lost,,R&B;,5.0
25797,['Diana Ross & the Supremes'],[821590],0.602,0.412,0.778,120.958,-12.418,1,8,0.609,0.0,0.0516,0.0327,0,154227,19,1965,7/23/1965,Honey Boy,,R&B;,5.0
25801,['Diana Ross & the Supremes'],[821590],0.578,0.398,0.431,116.152,-12.456,1,0,0.402,0.0,0.181,0.033,0,156933,16,1965,7/23/1965,Whisper You Love Me Boy,,R&B;,5.0
40281,"['Huey ""Piano"" Smith']",[830028],0.672,0.807,0.975,123.45,-6.594,1,3,0.471,0.352,0.0333,0.0352,0,163028,18,1965,5/25/1965,High Blood Pressure,,R&B;,5.0
40282,"['Huey ""Piano"" Smith']",[830028],0.729,0.813,0.87,139.261,-6.893,0,10,0.681,0.00545,0.375,0.0976,0,150072,35,1965,5/25/1965,Don't You Just Know It,,R&B;,5.0
40283,"['Huey ""Piano"" Smith']",[830028],0.804,0.779,0.978,117.437,-7.414,1,0,0.735,1.54e-06,0.278,0.0455,0,134421,32,1965,5/25/1965,Rockin Pneumonia and the Boogie Woogie Flu,,R&B;,5.0
8758,['Aretha Franklin'],[927555],0.365,0.153,0.277,107.742,-17.231,1,0,0.951,3.81e-05,0.93,0.0466,0,217080,21,1965,1965,Misty,,R&B;,5.0
8772,['Aretha Franklin'],[927555],0.445,0.558,0.726,178.841,-11.145,0,2,0.76,0.0,0.773,0.118,0,148240,17,1965,1965,Muddy Water,,R&B;,5.0
8783,['Aretha Franklin'],[927555],0.66,0.443,0.617,115.549,-10.184,1,2,0.692,1e-06,0.839,0.0736,0,173467,20,1965,1965,Trouble In Mind,,R&B;,5.0
2482,['Jackie Wilson'],[108826],0.623,0.604,0.812,117.538,-6.791,0,10,0.494,0.0,0.608,0.0533,0,145440,19,1966,1966,Whispers (Getting Louder),,R&B;,5.0
18506,['Carla Thomas'],[170454],0.74,0.256,0.626,107.931,-12.925,1,10,0.477,0.00326,0.066,0.052,0,162480,23,1966,1966,Let Me Be Good to You,,R&B;,5.0
18507,['Carla Thomas'],[170454],0.735,0.291,0.563,113.683,-12.181,1,8,0.149,0.000221,0.0694,0.0446,0,171942,24,1966,1966,B-A-B-Y - MONO Audio,,R&B;,5.0
18510,['Carla Thomas'],[170454],0.74,0.301,0.669,113.61,-11.975,1,8,0.428,0.0,0.0782,0.0467,0,177000,58,1966,1966,B-A-B-Y,,R&B;,5.0
66705,['Patti LaBelle'],[17748],0.265,0.276,0.342,78.124,-10.284,1,0,0.44,0.000106,0.41,0.0267,0,166307,18,1966,1966,Over the Rainbow,,R&B;,5.0
33508,['Fontella Bass'],[179764],0.594,0.271,0.561,104.88,-11.229,1,7,0.438,1.06e-05,0.0739,0.0361,0,204267,25,1966,1/1/1966,Since I Fell For You,,R&B;,5.0
33509,['Fontella Bass'],[179764],0.678,0.544,0.963,122.735,-9.468,0,4,0.668,9.62e-06,0.103,0.0326,0,171027,66,1966,1/1/1966,Rescue Me,,R&B;,5.0
33510,['Fontella Bass'],[179764],0.553,0.563,0.82,90.632,-10.55,1,8,0.355,0.00175,0.626,0.0824,0,224360,40,1966,1/1/1966,Our Day Will Come,,R&B;,5.0
55485,['Lou Rawls'],[233228],0.654,0.591,0.579,113.363,-8.939,1,1,0.701,0.0,0.387,0.455,0,274307,20,1966,1966,St. James Infirmary - Live/Remastered,,R&B;,5.0
55487,['Lou Rawls'],[233228],0.645,0.545,0.548,127.919,-10.342,1,3,0.371,0.0,0.463,0.402,0,295853,19,1966,1966,The **** From Ipanema - Live,,R&B;,5.0
74083,['Sam & Dave'],[282709],0.86,0.397,0.919,114.114,-15.663,1,3,0.495,0.0,0.17,0.0441,0,145867,23,1966,1966,Ease Me,,R&B;,5.0
74084,['Sam & Dave'],[282709],0.627,0.295,0.767,91.762,-13.872,1,2,0.326,8.82e-05,0.037,0.0347,0,171200,22,1966,1966,Don't Make It So **** Me,,R&B;,5.0
74088,['Sam & Dave'],[282709],0.804,0.254,0.875,117.287,-15.79,1,3,0.588,0.0,0.0588,0.0411,0,174867,19,1966,1966,It's a Wonder,,R&B;,5.0
74090,['Sam & Dave'],[282709],0.579,0.184,0.627,140.477,-15.986,1,0,0.632,0.0157,0.0734,0.0337,0,139107,19,1966,1966,Blame Me (Don't Blame My Heart),,R&B;,5.0
74092,['Sam & Dave'],[282709],0.854,0.22,0.891,105.041,-17.922,1,10,0.241,0.000212,0.114,0.0459,0,189133,19,1966,1966,Don't Help Me Out,,R&B;,5.0
74093,['Sam & Dave'],[282709],0.516,0.0906,0.221,139.233,-19.606,1,10,0.914,1.6e-06,0.253,0.07,0,163227,18,1966,1966,Just Me,,R&B;,5.0
74097,['Sam & Dave'],[282709],0.819,0.29,0.873,101.776,-15.317,0,2,0.375,0.0155,0.0966,0.0357,0,155933,18,1966,1966,You Got It Made,,R&B;,5.0
74100,['Sam & Dave'],[282709],0.803,0.338,0.912,106.841,-14.029,1,6,0.196,0.038,0.097,0.0349,0,155707,66,1966,1966,"Hold On, I'm Comin'",,R&B;,5.0
74104,['Sam & Dave'],[282709],0.767,0.396,0.898,116.576,-13.706,1,3,0.545,0.00079,0.0959,0.0326,0,162400,30,1966,1966,You Don't Know Like I Know - LP/Single Version,,R&B;,5.0
74107,['Sam & Dave'],[282709],0.488,0.164,0.485,154.021,-16.052,1,2,0.507,3.84e-05,0.0785,0.0365,0,178707,27,1966,1966,I Got Everything I Need,,R&B;,5.0
74112,['Sam & Dave'],[282709],0.451,0.315,0.678,181.315,-14.617,1,0,0.349,0.000345,0.111,0.0435,0,155200,26,1966,1966,If You Got the Loving,,R&B;,5.0
74114,['Sam & Dave'],[282709],0.738,0.416,0.873,88.558,-12.06,1,2,0.437,0.000102,0.136,0.0634,0,154760,26,1966,1966,I Take What I Want - Mono,,R&B;,5.0
26931,['Don Covay'],[2993710],0.787,0.38,0.697,120.897,-11.264,1,4,0.0279,0.623,0.185,0.0757,0,165800,24,1966,1/1/1966,"Sookie, Sookie",,R&B;,5.0
26934,['Don Covay'],[2993710],0.752,0.483,0.816,135.906,-11.319,1,2,0.216,2.35e-06,0.152,0.0785,0,180867,30,1966,1/1/1966,See Saw,,R&B;,5.0
58169,"['Marvin Gaye', 'Kim Weston']","[316834, 103162]",0.521,0.252,0.628,103.425,-13.069,0,5,0.233,0.0,0.517,0.0355,0,143600,21,1966,8/25/1966,Til There Was You,,R&B;,5.0
58170,"['Marvin Gaye', 'Kim Weston']","[316834, 103162]",0.646,0.308,0.576,130.269,-13.595,1,3,0.513,0.0,0.266,0.0408,0,189000,19,1966,8/25/1966,Baby I Need Your Loving,,R&B;,5.0
58171,"['Marvin Gaye', 'Kim Weston']","[316834, 103162]",0.523,0.48,0.81,151.4,-10.923,1,3,0.214,0.0,0.0751,0.0492,0,177667,62,1966,8/25/1966,It Takes Two,,R&B;,5.0
58257,['Marvin Gaye'],[316834],0.512,0.616,0.92,82.833,-12.14,1,9,0.239,0.0,0.2,0.0347,0,160293,19,1966,5/23/1966,One More Heartache,,R&B;,5.0
58281,['Marvin Gaye'],[316834],0.52,0.606,0.922,92.961,-10.771,1,0,0.161,0.0,0.298,0.0321,0,166893,19,1966,5/23/1966,Take This Heart Of Mine,,R&B;,5.0
58337,['Marvin Gaye'],[316834],0.724,0.57,0.723,116.039,-9.46,0,9,0.286,0.0,0.22,0.07,0,192000,16,1966,5/23/1966,Your Unchanging Love,,R&B;,5.0
58361,['Marvin Gaye'],[316834],0.563,0.776,0.826,81.129,-9.391,1,9,0.18,0.0,0.618,0.0414,0,179693,46,1966,5/23/1966,Ain't That Peculiar - Single Version,,R&B;,5.0
58370,['Marvin Gaye'],[316834],0.728,0.579,0.723,133.685,-10.044,1,2,0.219,0.0,0.0722,0.0331,0,166200,37,1966,5/23/1966,I'll Be ******* - Juke Box Single Version,,R&B;,5.0
58418,['Marvin Gaye'],[316834],0.741,0.602,0.837,130.102,-10.458,1,0,0.26,0.0,0.0951,0.0374,0,155027,32,1966,5/23/1966,Little Darling (I Need You),,R&B;,5.0
76947,['Smokey Robinson & the Miracles'],[35021],0.545,0.607,0.767,113.88,-9.525,1,0,0.242,0.0,0.779,0.0347,0,150067,25,1966,11/16/1966,(Come 'Round Here) I'm The One You Need,,R&B;,5.0
76949,['Smokey Robinson & the Miracles'],[35021],0.453,0.378,0.508,88.417,-10.877,1,2,0.374,0.0,0.374,0.032,0,177027,21,1966,11/16/1966,Swept For You Baby,,R&B;,5.0
76950,['Smokey Robinson & the Miracles'],[35021],0.587,0.555,0.924,137.18,-11.248,0,10,0.265,0.0,0.325,0.033,0,163067,25,1966,11/16/1966,Whole Lot Of Shakin' In My Heart (Since I Met You),,R&B;,5.0
67265,['Peaches & Herb'],[35697],0.273,0.399,0.727,185.725,-14.154,0,4,0.597,0.0208,0.411,0.0288,0,157067,20,1966,1966,Let's Fall In Love,,R&B;,5.0
67267,['Peaches & Herb'],[35697],0.138,0.428,0.561,178.607,-13.387,1,5,0.328,2.18e-06,0.376,0.0366,0,154067,17,1966,1966,For Your Love,,R&B;,5.0
67271,['Peaches & Herb'],[35697],0.489,0.208,0.48,81.489,-14.906,1,7,0.653,1.87e-06,0.102,0.0306,0,154173,32,1966,1966,Close Your Eyes,,R&B;,5.0
58663,['Mary Wells'],[384675],0.639,0.401,0.737,123.237,-12.098,1,7,0.625,0.0,0.131,0.1,0,134067,24,1966,1966,Dear Lover - Single Version,,R&B;,5.0
65723,['Otis Redding'],[414251],0.571,0.156,0.348,117.036,-14.708,1,1,0.501,4.6e-06,0.141,0.0396,0,228053,22,1966,10/15/1966,You're Still My Baby,,R&B;,5.0
65744,['Otis Redding'],[414251],0.782,0.15,0.71,92.597,-19.791,1,4,0.808,0.0,0.554,0.0527,0,163600,20,1966,10/15/1966,Ton of Joy,,R&B;,5.0
65745,['Otis Redding'],[414251],0.775,0.396,0.632,117.172,-12.712,1,9,0.182,0.0066,0.0301,0.0342,0,146333,20,1966,10/15/1966,Sweet Lorene,,R&B;,5.0
65752,['Otis Redding'],[414251],0.846,0.391,0.975,116.229,-12.471,1,2,0.0758,5.67e-05,0.0513,0.0444,0,155867,20,1966,10/15/1966,*** Put the Hurt on Me,,R&B;,5.0
65762,['Otis Redding'],[414251],0.78,0.226,0.423,97.202,-20.662,1,4,0.386,0.115,0.165,0.0357,0,204200,18,1966,10/15/1966,Hawg for You,,R&B;,5.0
65763,['Otis Redding'],[414251],0.804,0.386,0.884,119.053,-10.914,1,1,0.0862,0.0365,0.162,0.0366,0,149333,18,1966,10/15/1966,Love Have Mercy,,R&B;,5.0
65782,['Otis Redding'],[414251],0.587,0.133,0.068,102.938,-15.151,0,9,0.186,2.26e-05,0.258,0.0565,0,201733,64,1966,10/15/1966,Try a Little Tenderness,,R&B;,5.0
65783,['Otis Redding'],[414251],0.483,0.275,0.31,138.063,-13.609,1,0,0.232,0.0,0.125,0.0418,0,240800,62,1966,4/1/1966,Cigarettes and ******,,R&B;,5.0
65794,['Otis Redding'],[414251],0.751,0.364,0.882,97.972,-11.987,1,10,0.468,0.00418,0.186,0.0308,0,166093,45,1966,10/15/1966,Fa-Fa-Fa-Fa-Fa (Sad Song),,R&B;,5.0
65804,['Otis Redding'],[414251],0.814,0.539,0.949,107.893,-10.184,0,6,0.19,1.05e-05,0.065,0.0443,0,179587,42,1966,4/1/1966,Chain ****,,R&B;,5.0
65805,['Otis Redding'],[414251],0.459,0.24,0.35,133.854,-13.761,1,7,0.892,0.00108,0.431,0.0317,0,210733,41,1966,4/1/1966,Just One More Day,,R&B;,5.0
65806,['Otis Redding'],[414251],0.618,0.2,0.477,135.362,-14.05,1,2,0.313,1.45e-05,0.132,0.0391,0,171920,40,1966,10/15/1966,Tennessee Waltz,,R&B;,5.0
65807,['Otis Redding'],[414251],0.662,0.299,0.509,77.485,-13.503,1,1,0.823,3.86e-06,0.0571,0.0359,0,190640,40,1966,4/1/1966,****** Knows You (When You're Down and Out),,R&B;,5.0
65816,['Otis Redding'],[414251],0.706,0.354,0.606,96.663,-10.734,0,5,0.0822,0.414,0.234,0.0326,0,174413,36,1966,10/15/1966,I'm Sick Y'All,,R&B;,5.0
65847,['Otis Redding'],[414251],0.695,0.279,0.543,125.179,-10.965,1,9,0.851,0.00029,0.178,0.0427,0,190507,29,1966,10/15/1966,My Lover's Prayer,,R&B;,5.0
65853,['Otis Redding'],[414251],0.585,0.226,0.464,110.268,-12.816,1,4,0.395,0.0,0.358,0.0397,0,227960,27,1966,4/1/1966,Good to Me,,R&B;,5.0
65854,['Otis Redding'],[414251],0.849,0.327,0.9,95.29,-13.647,1,6,0.526,0.0632,0.0287,0.0477,0,162560,26,1966,4/1/1966,Scratch My Back,,R&B;,5.0
65858,['Otis Redding'],[414251],0.806,0.529,0.846,116.055,-9.323,1,2,0.311,0.000771,0.0369,0.0465,0,168867,26,1966,4/1/1966,It's Growing,,R&B;,5.0
65859,['Otis Redding'],[414251],0.764,0.417,0.742,112.198,-11.362,1,0,0.388,5.97e-06,0.361,0.074,0,169533,25,1966,4/1/1966,634-5789,,R&B;,5.0
65860,['Otis Redding'],[414251],0.68,0.261,0.551,120.921,-13.292,1,3,0.618,2.08e-05,0.0798,0.0373,0,203267,25,1966,4/1/1966,Everybody Makes a Mistake,,R&B;,5.0
65868,['Otis Redding'],[414251],0.91,0.389,0.789,115.788,-11.471,1,7,0.161,0.0186,0.0302,0.0443,0,131040,25,1966,4/1/1966,Treat Her Right,,R&B;,5.0
65869,['Otis Redding'],[414251],0.812,0.338,0.698,140.89,-12.889,1,9,0.00684,0.0596,0.148,0.0534,0,162600,25,1966,10/15/1966,Day Tripper,,R&B;,5.0
65870,['Otis Redding'],[414251],0.763,0.399,0.609,122.015,-10.801,1,3,0.446,0.000327,0.1,0.0971,0,154333,24,1966,4/1/1966,Any Ole Way,,R&B;,5.0
90024,['The Supremes'],[477875],0.755,0.699,0.642,132.544,-5.514,1,7,0.121,0.444,0.0913,0.0324,0,173080,23,1966,8/25/1966,Love Is Like An Itching In My Heart - Mono,,R&B;,5.0
90028,['The Supremes'],[477875],0.536,0.786,0.801,137.065,-4.184,1,10,0.5,0.0,0.124,0.0647,0,155213,22,1966,8/25/1966,This Old Heart Of Mine (Is Weak For You) - Mono,,R&B;,5.0
90034,['The Supremes'],[477875],0.745,0.646,0.969,125.062,-7.022,1,9,0.442,0.00136,0.146,0.0308,0,177173,20,1966,8/25/1966,I Can't Help Myself - Mono,,R&B;,5.0
90037,['The Supremes'],[477875],0.606,0.466,0.499,131.862,-8.759,1,5,0.111,0.0,0.301,0.0266,0,183907,19,1966,8/25/1966,Baby I Need Your Loving - Mono,,R&B;,5.0
90040,['The Supremes'],[477875],0.678,0.638,0.648,87.08,-7.985,1,7,0.134,0.00327,0.115,0.105,0,154947,20,1966,8/25/1966,These Boots Are Made For Walking - Mono,,R&B;,5.0
90047,['The Supremes'],[477875],0.63,0.711,0.659,96.912,-9.34,1,10,0.299,0.0,0.0813,0.0472,0,167933,74,1966,8/25/1966,You Can't Hurry Love,,R&B;,5.0
90050,['The Supremes'],[477875],0.521,0.606,0.433,70.38,-7.817,0,10,0.322,0.000257,0.0888,0.0277,0,162533,50,1966,2/18/1966,I Hear A Symphony,,R&B;,5.0
90051,['The Supremes'],[477875],0.466,0.676,0.845,88.688,-9.378,0,6,0.248,3.22e-06,0.103,0.112,0,154427,51,1966,2/18/1966,My World Is Empty Without You,,R&B;,5.0
90055,['The Supremes'],[477875],0.667,0.529,0.412,88.288,-11.208,1,7,0.0769,0.000393,0.105,0.0459,0,151280,40,1966,8/25/1966,These Boots Are Made For Walking,,R&B;,5.0
90057,['The Supremes'],[477875],0.482,0.675,0.773,194.203,-11.76,1,10,0.59,0.0,0.0829,0.071,0,165427,45,1966,8/25/1966,You Can't Hurry Love,,R&B;,5.0
90058,['The Supremes'],[477875],0.715,0.579,0.806,129.684,-9.866,0,0,0.0668,0.0,0.0942,0.0289,0,177133,36,1966,8/25/1966,Love Is Like An Itching In My Heart,,R&B;,5.0
90066,['The Supremes'],[477875],0.587,0.583,0.742,137.478,-9.022,0,0,0.222,0.0,0.209,0.0504,0,156000,32,1966,8/25/1966,This Old Heart Of Mine (Is Weak For You),,R&B;,5.0
90067,['The Supremes'],[477875],0.625,0.572,0.516,80.893,-7.856,1,7,0.31,0.0,0.109,0.0284,0,184227,32,1966,8/25/1966,Can I Get A Witness - Alternate Vocal,,R&B;,5.0
90071,['The Supremes'],[477875],0.592,0.54,0.647,127.215,-8.556,1,0,0.103,0.0,0.0743,0.0276,0,191800,29,1966,2/18/1966,Everything Is Good About You,,R&B;,5.0
90081,['The Supremes'],[477875],0.7,0.876,0.617,97.682,-6.189,1,10,0.479,0.0,0.119,0.105,0,166600,29,1966,8/25/1966,You Can't Hurry Love - Mono,,R&B;,5.0
90119,['The Temptations'],[569685],0.592,0.662,0.793,108.05,-6.17,0,11,0.112,0.0,0.117,0.026,0,152960,20,1966,1966,Say You,,R&B;,5.0
90120,['The Temptations'],[569685],0.575,0.548,0.626,69.933,-9.827,1,10,0.518,0.0,0.0913,0.052,0,173667,19,1966,1966,You're Not An Ordinary ****,,R&B;,5.0
90131,['The Temptations'],[569685],0.502,0.552,0.73,94.672,-7.447,1,5,0.282,0.0,0.26,0.0261,0,156907,19,1966,1966,"Lonely, Lonely Man Am I",,R&B;,5.0
90132,['The Temptations'],[569685],0.646,0.614,0.8,110.848,-6.401,1,0,0.638,0.0,0.331,0.0285,0,192467,18,1966,1966,Little Miss Sweetness,,R&B;,5.0
90133,['The Temptations'],[569685],0.596,0.542,0.704,108.748,-8.174,1,4,0.389,0.0,0.294,0.0291,0,191627,17,1966,1966,Who You Gonna Run To,,R&B;,5.0
90139,['The Temptations'],[569685],0.552,0.672,0.84,74.973,-5.863,1,7,0.0925,0.0,0.199,0.0336,0,155760,18,1966,1966,It's A Lonely World Without Your Love,,R&B;,5.0
90143,['The Temptations'],[569685],0.717,0.652,0.937,119.162,-6.866,1,1,0.613,2.7e-06,0.117,0.035,0,179467,16,1966,1966,"Not Now, I'll Tell You Later",,R&B;,5.0
90150,['The Temptations'],[569685],0.655,0.667,0.895,128.422,-7.076,0,9,0.512,0.0,0.0603,0.0469,0,140533,15,1966,1966,Give It Up - **** Gettin' Ready Version,,R&B;,5.0
90155,['The Temptations'],[569685],0.756,0.601,0.927,105.124,-5.758,1,1,0.412,0.0,0.0761,0.0302,0,146600,15,1966,1966,The Man Who Don't Believe In Love - **** Gettin' Ready Version,,R&B;,5.0
90161,['The Temptations'],[569685],0.763,0.656,0.926,118.394,-6.86,1,0,0.549,0.0,0.125,0.0417,0,156173,67,1966,1966,Ain't Too Proud To Beg,,R&B;,5.0
90162,['The Temptations'],[569685],0.59,0.737,0.877,132.966,-5.867,1,7,0.404,0.0,0.108,0.0384,0,164160,65,1966,1966,Get Ready,,R&B;,5.0
90197,['The Temptations'],[569685],0.332,0.54,0.53,172.923,-9.13,0,10,0.258,0.000397,0.148,0.031,0,184173,24,1966,1966,I've Been Good To You,,R&B;,5.0
90212,['The Temptations'],[569685],0.554,0.655,0.854,114.517,-6.833,1,5,0.374,0.0,0.0704,0.0617,0,161360,21,1966,1966,Too Busy Thinking About My Baby,,R&B;,5.0
90213,['The Temptations'],[569685],0.63,0.42,0.644,96.62,-8.584,0,2,0.414,0.0,0.164,0.0245,0,160573,20,1966,1966,Fading Away,,R&B;,5.0
84161,['The Chambers Brothers'],[57124],0.648,0.839,0.816,105.022,-8.069,0,8,0.342,0.0,0.133,0.0706,0,148760,19,1966,1966,All Strung Out Over You,,R&B;,5.0
84162,['The Chambers Brothers'],[57124],0.346,0.351,0.129,176.057,-10.717,1,0,0.439,4.8e-06,0.116,0.0376,0,232200,18,1966,1966,People Get Ready,,R&B;,5.0
84163,['The Chambers Brothers'],[57124],0.189,0.21,0.187,144.453,-15.554,0,8,0.879,0.00205,0.147,0.0308,0,243893,18,1966,1966,So Tired,,R&B;,5.0
84164,['The Chambers Brothers'],[57124],0.45,0.32,0.273,118.503,-16.143,1,7,0.376,0.0011,0.126,0.059,0,380040,20,1966,1966,So Fine,,R&B;,5.0
84165,['The Chambers Brothers'],[57124],0.633,0.736,0.736,125.15,-9.798,1,10,0.528,0.0,0.137,0.0519,0,162667,15,1966,1966,I Can't Stand It,,R&B;,5.0
84166,['The Chambers Brothers'],[57124],0.515,0.466,0.531,111.27,-11.401,1,9,0.348,2.05e-05,0.506,0.0335,0,272360,16,1966,1966,Romeo And Juliet,,R&B;,5.0
84167,['The Chambers Brothers'],[57124],0.483,0.791,0.363,125.485,-9.463,1,7,0.254,0.0133,0.335,0.103,0,232200,15,1966,1966,Time Has Come Today - Single Version One,,R&B;,5.0
84168,['The Chambers Brothers'],[57124],0.36,0.575,0.732,129.151,-8.99,1,2,0.0134,0.0,0.192,0.0399,0,330800,15,1966,1966,In The ******** Hour,,R&B;,5.0
84170,['The Chambers Brothers'],[57124],0.493,0.536,0.645,91.789,-9.931,0,4,0.126,0.0,0.123,0.0326,0,198733,14,1966,1966,What The World Needs Now Is Love,,R&B;,5.0
84171,['The Chambers Brothers'],[57124],0.656,0.537,0.932,121.516,-10.788,1,9,0.126,0.0,0.301,0.0336,0,176933,14,1966,1966,Uptown,,R&B;,5.0
84173,['The Chambers Brothers'],[57124],0.448,0.664,0.309,127.006,-9.439,1,2,0.0151,0.475,0.066,0.107,0,661867,32,1966,1966,Time Has Come Today,,R&B;,5.0
87175,['The Mar-Keys'],[59655],0.895,0.386,0.793,104.602,-12.87,0,5,0.11,0.844,0.131,0.0513,0,268173,23,1966,1966,Grab This Thing,,R&B;,5.0
87182,['The Mar-Keys'],[59655],0.864,0.423,0.918,99.242,-12.105,1,5,0.474,0.92,0.0812,0.0321,0,159600,32,1966,1966,Plantation Inn,,R&B;,5.0
79019,['Stevie Wonder'],[622805],0.308,0.524,0.718,205.529,-10.742,0,5,0.114,0.0,0.0671,0.0767,0,175320,22,1966,11/1/1966,Thank You Love,,R&B;,5.0
79020,['Stevie Wonder'],[622805],0.438,0.363,0.375,125.902,-12.007,1,8,0.522,5.07e-05,0.104,0.0318,0,170547,21,1966,11/1/1966,Down To Earth,,R&B;,5.0
